tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
0,117.1583,51.88,0,0,1.0,1.0,1.0,0.02015,68.7,0,6.34,110.1
1,116.4688,51.93,0,0,1.0,1.1769,1.0,0.02981,66.7,1,6.09,220.2
2,116.3699,51.76,0,0,1.0,1.2287,1.0,0.03974,67.3,1,6.15,330.3
3,116.2708,51.65,0,0,1.0,1.2291,1.0,0.03916,67.8,1,6.19,440.4
4,116.1725,51.65,0,0,1.0,1.2295,1.0,0.03652,68.4,1,6.16,550.5
5,116.2642,51.72,0,0,1.0,1.23,1.0,0.03428,68.9,1,6.08,660.6
6,116.3565,51.83,0,0,1.0,1.2304,1.0,0.0324,69.4,1,5.98,770.7
7,116.635,51.96,0,0,1.0,1.2308,1.0,0.03079,70.0,1,5.87,880.7
8,116.9112,52.09,0,0,1.0,1.2312,1.0,0.02943,70.5,1,5.75,990.8
9,117.1854,52.21,0,0,1.0,1.2316,1.0,0.02828,71.0,1,5.64,1100.9
10,117.4581,52.31,0,0,1.0,1.2319,1.0,0.0273,71.5,1,5.53,1211.0
11,117.7144,52.18,0,0,1.0347,1.2938,1.037,0.03524,72.0,1,5.62,1321.1
12,117.9422,51.66,0,0,1.0792,1.3643,1.1053,0.05197,72.6,1,6.05,1431.2
13,118.1575,51.06,0,0,1.1006,1.3989,1.0834,0.05944,73.3,1,6.54,1541.3
14,118.3628,50.5,0,0,1.1383,1.4555,1.1043,0.06342,74.0,1,7.0,1651.4
15,117.9645,50.04,0,0,1.1246,1.4443,1.0895,0.06281,73.0,2,7.3,1761.5
16,118.1888,50.08,0,0,1.1022,1.4187,1.0744,0.0501,73.5,2,7.27,1871.6
17,118.4284,50.33,0,0,1.1277,1.4242,1.0592,0.0418,74.0,2,7.09,1981.7
18,118.6729,50.64,0,0,1.1136,1.3861,1.0597,0.03676,74.4,2,6.85,2091.8
19,118.9193,50.96,0,0,1.1414,1.3859,1.0702,0.03415,74.9,2,6.61,2201.9
20,119.1665,51.22,0,0,1.1501,1.395,1.0586,0.03378,75.3,2,6.42,2312.0
21,119.4154,51.46,0,0,1.1353,1.4018,1.0648,0.03238,75.8,2,6.24,2417.6
22,119.6686,51.67,2,0,1.2733,1.3492,1.0136,0.03096,76.3,2,6.13,2519.1
23,119.933,51.93,3,0,1.2297,1.3408,1.0138,0.02639,76.7,2,5.97,2620.6
24,120.1969,52.19,2,0,1.2171,1.3422,1.0385,0.02422,77.2,2,5.78,2717.6
25,120.4544,52.46,3,0,1.2006,1.2984,1.0222,0.02094,77.7,2,5.59,2812.5
26,120.7102,52.73,3,0,1.1981,1.3008,1.0315,0.0176,78.2,2,5.36,2906.2
27,120.9574,52.97,2,0,1.198,1.2607,1.0109,0.01558,78.6,2,5.12,2997.9
28,120.5967,53.19,3,0,1.1813,1.2503,1.0121,0.013,78.1,3,4.89,3086.1
29,120.8424,53.42,4,0,1.1735,1.1996,1.0153,0.01069,78.5,3,4.68,3171.6
30,121.0836,53.64,3,0,1.1667,1.1896,1.0031,0.00859,79.0,3,4.48,3250.0
31,121.3108,53.83,3,0,1.1562,1.1306,1.0157,0.00704,79.5,3,4.3,3326.5
32,121.5382,54.0,1,0,1.1572,1.1325,1.0031,0.00653,79.9,3,4.11,3402.4
33,121.7532,54.1,0,0,1.15,1.103,1.0031,0.00662,80.4,3,3.95,3477.5
34,121.9775,54.15,0,0,1.15,1.1016,1.0158,0.00809,80.8,3,3.84,3551.3
35,122.1905,54.11,1,0,1.15,1.1024,1.0032,0.01021,81.3,3,3.82,3622.4
36,122.3906,54.03,0,0,1.15,1.1017,1.0,0.01107,81.7,3,3.81,3693.0
37,122.5747,53.9,0,0,1.15,1.1034,1.0,0.0126,82.2,3,3.84,3763.7
38,122.7409,53.72,1,0,1.15,1.1026,1.0,0.01412,82.6,3,3.91,3833.8
39,122.9172,53.49,3,0,1.15,1.1026,1.0,0.01533,83.1,3,4.04,3903.3
40,123.0768,53.26,3,0,1.15,1.0774,1.0,0.01526,83.6,3,4.13,3972.5
41,123.2119,53.05,4,1,1.15,1.0774,1.0,0.01521,84.1,3,4.21,4041.8
42,123.3753,52.87,2,1,1.15,1.0658,1.0,0.01577,84.6,3,4.25,4110.0
43,123.5242,52.67,3,1,1.15,1.0659,1.0,0.01625,85.1,3,4.33,4178.3
44,123.6454,52.45,3,1,1.15,1.0524,1.0,0.01662,85.6,3,4.39,4246.5
45,123.1381,52.17,4,1,1.15,1.0482,1.0,0.01758,85.4,4,4.47,4314.4
46,123.2726,51.93,4,1,1.15,1.0441,1.0,0.01799,85.9,4,4.55,4382.3
47,123.3827,51.77,3,0,1.15,1.0436,1.0,0.01853,86.5,4,4.61,4451.1
48,123.4711,51.4,4,0,1.15,1.0436,1.0,0.0192,87.0,4,4.68,4520.0
49,123.5628,51.02,4,0,1.15,1.0443,1.0,0.01984,87.6,4,4.73,4588.6
50,123.6239,50.6,1,0,1.15,1.0435,1.0,0.02033,88.1,4,4.75,4657.2
51,123.6675,50.19,3,1,1.15,1.0314,1.0,0.02018,88.6,4,4.78,4725.6
52,123.7476,49.79,0,4,1.15,1.0306,1.0,0.02005,89.1,4,4.75,4793.3
53,123.8252,49.44,1,4,1.15,1.0309,1.0,0.02057,89.6,4,4.76,4858.6
54,123.8935,49.05,2,4,1.15,1.0306,1.0,0.02107,90.1,4,4.8,4923.9
55,123.9478,48.6,2,4,1.15,1.0309,1.0,0.02151,90.7,4,4.85,4989.1
56,123.9858,48.15,3,4,1.15,1.0312,1.0,0.02197,91.2,4,4.91,5054.4
57,124.0285,47.71,4,5,1.15,1.0309,1.0,0.02234,91.8,4,5.0,5119.7
58,124.0534,47.44,1,2,1.15,1.0309,1.0,0.02261,92.4,4,5.01,5183.5
59,124.0671,46.76,2,4,1.15,1.031,1.0,0.02287,93.0,4,5.03,5247.4
60,124.1063,46.15,1,5,1.15,1.0274,1.0,0.02292,93.5,4,5.02,5307.3
61,123.53,45.49,0,7,1.15,1.0274,1.0,0.02381,93.0,5,5.0,5364.8
62,122.9364,44.85,0,10,1.15,1.0146,1.0,0.02408,92.7,6,5.0,5422.3
63,122.9515,44.54,0,9,1.15,1.0149,1.0,0.02348,93.2,6,5.01,5481.0
64,122.9308,43.89,0,11,1.15,1.0148,1.0,0.02354,93.7,6,5.01,5539.8
65,122.9564,43.5,0,10,1.15,1.0149,1.0,0.02359,94.3,6,5.02,5601.5
66,122.9603,42.99,2,10,1.15,1.0007,1.0,0.02298,94.8,6,5.05,5665.6
67,122.955,42.5,2,10,1.15,1.0007,1.0,0.02245,95.4,6,5.08,5728.5
68,122.9472,42.14,1,10,1.15,1.0008,1.0,0.02266,95.9,6,5.09,5790.1
69,122.9699,41.43,2,10,1.15,1.0008,1.0,0.02283,96.5,6,5.12,5850.5
70,122.9641,40.79,0,10,1.15,1.0,1.0,0.02295,97.0,6,5.12,5910.8
71,122.9695,40.05,0,12,1.15,1.0,1.0,0.02304,97.5,6,5.11,5966.9
72,122.952,39.27,0,14,1.15,1.0,1.0,0.02317,98.0,6,5.12,6021.0
73,122.9803,38.58,0,15,1.15,1.0,1.0,0.02329,98.5,6,5.14,6076.9
74,122.9527,37.88,0,15,1.15,1.0,1.0,0.02339,99.0,6,5.17,6134.0
75,122.9608,36.82,0,17,1.15,1.0,1.0,0.0235,99.6,6,5.2,6192.2
76,122.9675,35.9,0,21,1.15,1.0,1.0,0.02362,100.1,6,5.23,6252.9
77,122.9971,35.34,0,22,1.15,1.0,1.0,0.02371,100.6,6,5.24,6314.6
78,123.0099,34.6,0,30,1.15,1.0,1.0,0.02381,101.1,6,5.26,6373.9
79,123.0107,33.92,0,32,1.15,1.0,1.0,0.02393,101.6,6,5.28,6430.6
80,123.044,33.29,0,32,1.15,1.0,1.0,0.02403,102.1,6,5.3,6485.8
81,123.0403,32.79,0,42,1.15,1.0,1.0,0.02415,102.6,6,5.31,6541.9
82,123.0924,32.84,0,40,1.15,1.0,1.0,0.0242,103.1,6,5.3,6594.0
83,123.15,32.5,0,39,1.15,1.0,1.0,0.02426,103.5,6,5.3,6646.7
84,123.2269,33.01,0,30,1.15,1.0,1.0,0.02433,103.9,6,5.29,6699.5
85,123.312,32.48,0,33,1.15,1.0,1.0,0.02439,104.4,6,5.31,6753.7
86,123.3361,31.81,0,38,1.15,1.0,1.0,0.02445,104.8,6,5.32,6807.0
87,123.3868,32.47,0,29,1.15,1.0,1.0,0.0245,105.3,6,5.31,6864.3
88,123.4391,31.66,0,29,1.15,1.0,1.0,0.02457,105.8,6,5.32,6923.0
89,123.4826,30.88,0,34,1.15,1.0,1.0,0.02464,106.3,6,5.33,6982.6
90,123.5523,30.25,0,41,1.15,1.0,1.0,0.0247,106.7,6,5.33,7039.8
91,123.5665,30.45,1,40,1.15,1.0,1.0,0.02477,107.2,6,5.35,7096.4
92,123.6162,30.54,0,41,1.15,1.0,1.0,0.02483,107.7,6,5.34,7151.5
93,123.6672,30.0,0,44,1.15,1.0,1.0,0.02488,108.1,6,5.35,7203.1
94,123.7323,29.65,0,43,1.15,1.0,1.0,0.02494,108.5,6,5.34,7252.8
95,123.7735,29.7,0,41,1.15,1.0,1.0,0.02498,109.0,6,5.34,7303.9
96,123.8293,29.68,0,35,1.15,1.0,1.0,0.02504,109.5,6,5.35,7356.7
97,123.8614,29.25,0,36,1.15,1.0,1.0,0.02511,110.0,6,5.36,7412.5
98,123.9145,29.09,0,37,1.15,1.0,1.0,0.02516,110.4,6,5.36,7470.7
99,123.9623,28.74,0,37,1.15,1.0,1.0,0.02523,110.9,6,5.36,7527.5
100,124.0114,27.79,0,42,1.15,1.0,1.0,0.02529,111.4,6,5.39,7583.3
101,123.4226,27.37,1,44,1.15,1.0,1.0,0.02621,110.9,7,5.43,7638.5
102,123.4548,26.62,0,47,1.15,1.0,1.0,0.02616,111.4,7,5.46,7694.1
103,123.49,26.72,0,56,1.15,1.0,1.0,0.02613,111.9,7,5.46,7752.2
104,123.5359,26.97,1,50,1.15,1.0,1.0,0.02611,112.3,7,5.49,7802.9
105,123.5788,26.66,0,50,1.15,1.0,1.0,0.02612,112.8,7,5.49,7854.5
106,123.5943,26.41,0,47,1.15,1.0,1.0,0.02614,113.3,7,5.49,7906.7
107,123.6269,26.3,0,47,1.15,1.0,1.0,0.02618,113.8,7,5.48,7959.0
108,123.6517,25.89,0,52,1.15,1.0,1.0,0.02621,114.3,7,5.49,8008.3
109,123.6929,26.9,0,40,1.15,1.0,1.0,0.02626,114.8,7,5.49,8066.9
110,123.7228,26.01,0,40,1.15,1.0,1.0,0.02633,115.3,7,5.49,8125.6
111,123.1209,25.57,0,44,1.15,1.0,1.0,0.02726,114.8,8,5.5,8183.6
112,123.1411,25.05,0,45,1.15,1.0,1.0,0.0272,115.3,8,5.53,8240.3
113,123.1643,24.9,0,43,1.15,1.0,1.0,0.02717,115.8,8,5.55,8299.0
114,123.183,24.99,0,46,1.15,1.0,1.0,0.02723,116.3,8,5.55,8356.6
115,123.2187,24.26,0,53,1.15,1.0,1.0,0.02732,116.8,8,5.57,8410.4
116,123.2437,23.67,0,55,1.15,1.0,1.0,0.0274,117.3,8,5.59,8459.3
117,123.2684,24.1,0,58,1.15,1.0,1.0,0.02749,117.8,8,5.59,8508.1
118,123.296,23.81,0,64,1.15,1.0,1.0,0.02757,118.3,8,5.6,8554.4
119,123.3336,23.66,0,63,1.15,1.0,1.0,0.02756,118.7,8,5.62,8600.7
120,123.3662,24.46,0,51,1.15,1.0,1.0,0.02756,119.2,8,5.62,8651.0
121,123.401,24.71,0,45,1.15,1.0,1.0,0.02757,119.8,8,5.61,8707.1
122,123.4389,24.18,0,49,1.15,1.0,1.0,0.02759,120.3,8,5.62,8763.6
123,122.8376,24.63,0,40,1.15,1.0,1.0,0.0285,120.1,9,5.6,8821.7
124,122.871,24.75,0,34,1.15,1.0,1.0,0.02841,120.6,9,5.61,8880.7
125,122.8867,23.8,0,40,1.15,1.0,1.0,0.02835,121.2,9,5.64,8939.8
126,122.8974,22.81,0,56,1.15,1.0,1.0,0.02831,121.7,9,5.65,8993.9
127,122.9189,22.67,0,60,1.15,1.0,1.0,0.02828,122.2,9,5.66,9045.8
128,122.3292,23.16,0,64,1.15,1.0,1.0,0.02917,121.0,10,5.66,9094.2
129,121.6825,22.87,0,67,1.15,1.0,1.0,0.02981,120.6,11,5.68,9143.1
130,121.6701,22.8,0,66,1.15,1.0,1.0,0.02953,121.1,11,5.71,9191.5
131,121.7075,23.27,0,60,1.15,1.0,1.0,0.02947,121.5,11,5.73,9240.4
132,121.7318,24.42,0,44,1.15,1.0,1.0,0.02944,122.0,11,5.71,9289.6
133,121.755,24.2,0,42,1.15,1.0,1.0,0.02941,122.5,11,5.71,9343.2
134,121.1586,24.44,0,36,1.15,1.0,1.0,0.03025,122.1,12,5.7,9396.3
135,121.1811,23.87,0,39,1.15,1.0,1.0,0.03014,122.7,12,5.72,9448.4
136,121.1583,23.09,0,48,1.15,1.0,1.0,0.02993,123.2,12,5.75,9502.5
137,121.1355,22.56,0,50,1.15,1.0,1.0,0.02977,123.7,12,5.76,9554.3
138,121.1182,21.92,0,60,1.15,1.0,1.0,0.02965,124.2,12,5.77,9607.0
139,121.0899,22.26,0,60,1.15,1.0,1.0,0.02955,124.7,12,5.76,9660.3
140,121.0488,22.35,0,61,1.15,1.0,1.0,0.02947,125.2,12,5.75,9711.5
141,121.0054,22.73,0,56,1.15,1.0,1.0,0.02942,125.7,12,5.75,9764.8
142,120.9517,23.38,0,53,1.15,1.0,1.0,0.0294,126.3,12,5.74,9823.3
143,120.299,22.93,0,54,1.15,1.0,1.0,0.03027,125.9,13,5.73,9876.0
144,120.2447,23.28,0,51,1.15,1.0,1.0,0.03019,126.5,13,5.73,9928.3
145,120.202,23.01,0,52,1.15,1.0,1.0,0.03014,127.0,13,5.75,9983.5
146,120.149,22.99,0,48,1.15,1.0,1.0,0.03018,127.6,13,5.73,10037.2
147,120.087,22.63,0,47,1.15,1.0,1.0,0.03022,128.1,13,5.74,10090.0
148,120.0016,22.9,0,51,1.15,1.0,1.0,0.03027,128.7,13,5.75,10145.2
149,119.9153,22.72,0,46,1.15,1.0,1.0,0.03033,129.2,13,5.75,10198.9
150,119.8262,22.78,0,45,1.15,1.0,1.0,0.0304,129.8,13,5.74,10254.1
151,119.7262,22.74,0,48,1.15,1.0,1.0,0.0304,130.4,13,5.75,10310.3
152,119.6165,22.14,0,50,1.15,1.0,1.0,0.0304,131.0,13,5.77,10359.1
153,119.4768,21.77,0,52,1.15,1.0,1.0,0.03042,131.6,13,5.78,10409.7
154,119.3484,22.76,0,50,1.15,1.0,1.0,0.03046,132.3,13,5.77,10462.9
155,119.2061,21.92,0,56,1.15,1.0,1.0,0.03057,132.8,13,5.78,10514.0
156,118.4747,21.87,0,55,1.15,1.0,1.0,0.03153,132.2,14,5.78,10565.2
157,118.3242,22.39,0,48,1.15,1.0,1.0,0.03142,132.7,14,5.79,10622.7
158,118.1611,22.12,0,55,1.15,1.0,1.0,0.03135,133.3,14,5.81,10680.8
159,117.427,21.88,0,55,1.15,1.0,1.0,0.03217,132.6,15,5.82,10733.0
160,117.2384,22.38,0,52,1.15,1.0,1.0,0.03202,133.2,15,5.83,10784.8
161,117.0639,22.27,0,49,1.15,1.0,1.0,0.03191,133.8,15,5.85,10832.7
162,116.8956,21.89,0,54,1.15,1.0,1.0,0.03184,134.4,15,5.86,10880.6
163,116.7191,21.36,0,58,1.15,1.0,1.0,0.03182,135.0,15,5.88,10924.1
164,116.5376,22.01,0,47,1.15,1.0,1.0,0.03185,135.5,15,5.87,10972.9
165,116.3329,21.65,0,51,1.15,1.0,1.0,0.03178,136.2,15,5.88,11024.1
166,116.1213,21.79,0,52,1.15,1.0,1.0,0.03176,136.8,15,5.89,11078.2
167,115.9154,21.41,0,51,1.15,1.0,1.0,0.03175,137.4,15,5.88,11132.4
168,115.7003,21.84,0,47,1.15,1.0,1.0,0.0318,138.0,15,5.87,11191.9
169,115.478,21.66,0,46,1.15,1.0,1.0,0.03183,138.7,15,5.87,11250.4
170,114.1037,20.67,0,52,1.15,1.0,1.0,0.0336,137.5,17,5.89,11302.2
171,113.8582,21.09,0,53,1.15,1.0,1.0,0.03345,138.2,17,5.91,11354.4
172,113.0674,21.34,0,55,1.15,1.0,1.0,0.03421,137.8,18,5.93,11405.2
173,112.8056,20.82,0,59,1.15,1.0,1.0,0.03423,138.4,18,5.95,11453.6
174,112.5421,20.87,0,55,1.15,1.0,1.0,0.03426,139.1,18,5.96,11501.0
175,112.28,20.83,0,55,1.15,1.0,1.0,0.03432,139.7,18,5.97,11553.3
176,112.0059,20.91,0,52,1.15,1.0,1.0,0.03439,140.4,18,5.98,11605.0
177,111.2459,21.21,0,48,1.15,1.0,1.0,0.03535,139.7,19,5.98,11659.2
178,110.8086,21.56,0,46,1.15,1.0,1.0,0.03503,140.4,19,6.01,11715.3
179,110.4269,21.26,0,42,1.15,1.0,1.0,0.03479,141.1,19,6.02,11770.9
180,110.0634,20.33,0,49,1.15,1.0,1.0,0.03459,141.8,19,6.03,11828.0
181,109.7072,20.31,0,53,1.15,1.0,1.0,0.03446,142.6,19,6.04,11880.2
182,109.2103,20.19,0,61,1.15,1.0,1.0,0.03442,143.2,19,6.04,11930.5
183,108.7703,20.3,0,60,1.15,1.0,1.0,0.03442,143.9,19,6.04,11978.3
184,108.3604,20.75,0,54,1.15,1.0,1.0,0.03443,144.6,19,6.03,12030.6
185,108.0457,20.2,0,57,1.15,1.0,1.0,0.0345,145.3,19,6.04,12079.5
186,107.2167,20.47,0,53,1.15,1.0,1.0,0.03544,145.1,20,6.04,12133.7
187,106.3728,20.76,0,49,1.15,1.0,1.0,0.03621,145.0,21,6.05,12190.9
188,105.9878,21.04,0,46,1.15,1.0,1.0,0.03604,145.8,21,6.07,12245.6
189,105.4065,20.48,0,49,1.15,1.0,1.0,0.03678,145.4,22,6.09,12296.8
190,104.8613,20.1,0,51,1.15,1.0,1.0,0.03646,146.1,22,6.11,12349.5
191,104.3294,20.11,0,52,1.15,1.0,1.0,0.03625,146.8,22,6.14,12400.6
192,103.8766,19.96,0,58,1.15,1.0,1.0,0.03609,147.5,22,6.15,12448.4
193,103.4694,19.99,0,54,1.15,1.0,1.0,0.03598,148.2,22,6.14,12497.7
194,103.0821,20.29,0,49,1.15,1.0,1.0,0.03593,149.0,22,6.15,12550.4
195,102.6277,20.28,0,53,1.15,1.0,1.0,0.03592,149.8,22,6.15,12605.6
196,101.3173,19.76,0,55,1.15,1.0,1.0,0.0376,148.8,24,6.15,12660.4
197,100.927,19.69,0,53,1.15,1.0,1.0,0.03737,149.6,24,6.17,12714.0
198,100.1679,20.3,0,55,1.15,1.0,1.0,0.03806,149.5,25,6.18,12770.5
199,99.8445,19.69,0,61,1.15,1.0,1.0,0.03779,150.3,25,6.21,12819.7
200,98.6085,19.43,0,58,1.15,1.0,1.0,0.03935,149.1,27,6.23,12867.9
201,98.3519,20.35,0,51,1.15,1.0,1.0,0.03884,149.9,27,6.25,12919.6
202,97.5599,20.2,0,53,1.15,1.0,1.0,0.0393,149.8,28,6.29,12974.7
203,96.9749,19.79,0,54,1.15,1.0,1.0,0.03973,149.0,29,6.31,13025.4
204,96.3929,20.35,0,45,1.15,1.0,1.0,0.04,148.5,30,6.34,13082.6
205,96.2191,20.17,0,46,1.15,1.0,1.0,0.03941,149.3,30,6.36,13139.3
206,96.0489,19.23,0,52,1.15,1.0,1.0,0.03894,150.1,30,6.37,13191.5
207,95.8992,19.12,0,54,1.15,1.0,1.0,0.03856,150.8,30,6.36,13239.8
208,95.6544,19.76,0,55,1.15,1.0,1.0,0.03828,151.7,30,6.34,13291.0
209,95.4125,19.83,0,60,1.15,1.0,1.0,0.03807,152.4,30,6.32,13339.2
210,94.7806,19.63,0,63,1.15,1.0,1.0,0.03868,152.1,31,6.32,13386.9
211,94.4932,20.08,0,55,1.15,1.0,1.0,0.03827,152.9,31,6.32,13438.0
212,94.2202,19.99,0,53,1.15,1.0,1.0,0.03794,153.7,31,6.3,13494.1
213,94.0795,19.92,0,52,1.15,1.0,1.0,0.03784,154.5,31,6.29,13551.2
214,93.5431,20.17,1,53,1.15,1.0,1.0,0.03865,154.1,32,6.29,13608.8
215,93.0032,20.32,1,52,1.15,1.0,1.0,0.03937,154.2,33,6.31,13663.1
216,92.837,20.25,0,52,1.15,1.0,1.0,0.03914,155.0,33,6.32,13715.8
217,92.6914,19.58,0,57,1.15,1.0,1.0,0.03898,155.8,33,6.34,13765.1
218,92.4297,19.64,0,57,1.15,1.0,1.0,0.03873,156.6,33,6.35,13812.4
219,92.1819,19.79,0,55,1.15,1.0,1.0,0.03857,157.5,33,6.34,13860.1
220,91.9516,20.29,0,48,1.15,1.0,1.0,0.03846,158.3,33,6.32,13913.2
221,91.7078,20.59,0,43,1.15,1.0,1.0,0.03838,159.2,33,6.32,13966.8
222,91.0923,20.33,0,43,1.15,1.0,1.0,0.0392,159.2,34,6.32,14023.4
223,90.4977,20.07,0,41,1.15,1.0,1.0,0.03993,159.0,35,6.31,14081.5
224,90.3153,19.6,0,41,1.15,1.0,1.0,0.03976,159.9,35,6.35,14139.0
225,90.1119,19.24,0,52,1.15,1.0,1.0,0.03965,160.9,35,6.37,14191.8
226,89.2109,19.13,0,61,1.15,1.0,1.0,0.0413,159.5,37,6.39,14243.0
227,88.6853,19.21,0,58,1.15,1.0,1.0,0.04178,159.5,38,6.43,14290.8
228,88.5321,19.51,0,57,1.0,1.0,1.0,0.03669,160.4,38,6.36,14340.6
229,88.3181,19.55,0,57,1.0,1.0,1.0,0.03234,161.2,38,6.22,14388.4
230,87.4166,19.44,0,53,1.15,1.0,1.0,0.0402,160.1,40,6.25,14440.1
231,86.8524,20.5,0,42,1.0,1.0,1.0,0.04073,159.8,41,6.29,14492.7
232,86.2651,20.87,0,39,1.15,1.0,1.0,0.0412,159.9,42,6.33,14548.3
233,85.6759,19.7,0,41,1.15,1.0,1.0,0.0478,159.9,43,6.51,14600.4
234,85.4321,19.53,0,41,1.15,1.0,1.0,0.04658,160.9,43,6.62,14656.0
235,84.5337,19.09,0,53,1.15,1.0,1.0,0.04739,160.2,45,6.69,14710.1
236,84.2731,18.47,0,58,1.15,1.0,1.0,0.04663,161.2,45,6.74,14760.4
237,83.3675,18.39,0,57,1.15,1.0,1.0,0.04778,160.6,47,6.75,14811.7
238,82.8024,19.17,0,59,1.15,1.0,1.0,0.04796,160.7,48,6.78,14866.4
239,82.5627,18.95,0,59,1.15,1.0,1.0,0.04719,161.7,48,6.82,14913.7
240,81.8604,18.94,0,57,1.15,1.0,1.0,0.04827,160.4,50,6.85,14962.5
241,81.2064,20.05,0,42,1.15,1.0,1.0,0.04805,160.5,51,6.9,15014.1
242,80.9212,19.55,0,40,1.15,1.0,1.0,0.04696,161.5,51,6.93,15062.3
243,80.6647,19.01,0,48,1.15,1.0,1.0,0.04606,162.5,51,6.95,15109.0
244,80.1678,19.52,0,45,1.15,1.0,1.0,0.04629,162.6,52,6.93,15160.7
245,79.9282,19.18,0,51,1.15,1.0,1.0,0.04576,163.5,52,6.93,15210.3
246,79.4447,18.98,0,58,1.15,1.0002,1.0,0.04614,163.4,53,6.92,15262.0
247,79.2112,18.67,0,61,1.0,1.0003,1.0,0.04113,164.4,53,6.83,15311.8
248,78.9518,18.75,0,63,1.15,1.0005,1.0,0.0413,165.3,53,6.76,15363.0
249,78.6912,19.47,0,53,1.15,1.0006,1.0,0.04666,166.3,53,6.82,15414.3
250,78.2242,19.8,0,48,1.0,1.0008,1.0,0.04172,166.2,54,6.74,15468.5
251,76.9502,20.13,0,41,1.0,1.0009,1.0,0.03968,164.1,58,6.58,15520.7
252,76.4439,20.24,0,34,1.15,1.0011,1.0,0.0471,164.3,59,6.69,15577.3
253,75.9505,19.55,0,40,1.15,1.0012,1.0,0.05369,164.6,60,6.91,15631.4
254,75.5208,19.35,0,39,1.15,1.0013,1.0,0.05319,164.8,61,7.02,15683.1
255,74.8271,18.48,0,50,1.15,1.0015,1.0,0.05371,163.6,63,7.11,15732.7
256,74.5887,18.41,0,50,1.15,1.0016,1.0,0.05257,164.5,63,7.16,15784.9
257,74.0822,18.1,0,57,1.15,1.0018,1.0,0.05251,164.6,64,7.18,15837.0
258,73.8831,18.05,0,66,1.15,1.0079,1.0,0.05199,165.6,64,7.18,15886.7
259,73.6119,18.67,0,61,1.15,1.0021,1.0,0.05103,166.6,64,7.21,15937.5
260,72.943,18.21,0,61,1.15,1.0022,1.0,0.05173,166.0,66,7.2,15987.7
261,72.4932,19.06,0,56,1.15,1.0024,1.0,0.05152,166.0,67,7.22,16037.5
262,72.3424,18.82,0,61,1.15,1.0025,1.0,0.0504,167.0,67,7.24,16085.8
263,71.7685,19.3,0,54,1.15,1.0027,1.0,0.05117,165.6,69,7.23,16135.1
264,71.1174,19.98,0,43,1.15,1.0028,1.0,0.05166,164.6,71,7.24,16188.7
265,70.9103,19.54,0,47,1.15,1.003,1.0,0.05048,165.6,71,7.28,16243.3
266,70.5032,19.24,0,45,1.15,1.0031,1.0,0.05059,165.7,72,7.27,16296.1
267,70.1167,19.26,0,44,1.15,1.0032,1.0,0.05071,165.9,73,7.27,16350.3
268,69.9292,19.26,0,40,1.15,1.0034,1.0,0.05002,166.9,73,7.28,16408.4
269,69.5403,18.58,0,41,1.15,1.0095,1.0,0.05048,166.8,74,7.27,16458.2
270,69.3559,18.24,0,53,1.15,1.0037,1.0,0.04967,167.8,74,7.26,16508.5
271,69.1811,19.07,0,54,1.15,1.0038,1.0,0.04864,168.9,74,7.22,16554.3
272,68.6261,18.78,0,57,1.15,1.004,1.0,0.04968,168.2,76,7.18,16600.2
273,68.5136,19.22,0,55,1.0,1.0041,1.0,0.04383,169.1,76,7.04,16644.0
274,68.1834,19.39,0,52,1.15,1.0043,1.0,0.04475,169.2,77,6.97,16697.7
275,68.0674,19.11,0,49,1.15,1.0044,1.0,0.05045,170.3,77,7.04,16751.5
276,67.9085,19.75,0,38,1.15,1.0105,1.0,0.04989,171.4,77,7.1,16812.0
277,67.7157,19.98,0,32,1.15,1.0047,1.0,0.04928,172.7,77,7.12,16870.5
278,67.3183,19.83,0,34,1.15,1.0049,1.0,0.04942,173.0,78,7.11,16928.6
279,67.1657,19.69,0,39,1.0,1.005,1.0,0.04325,174.1,78,6.97,16976.8
280,66.963,19.38,0,43,1.15,1.0052,1.0,0.04383,175.2,78,6.9,17020.5
281,66.5746,18.86,0,46,1.15,1.0053,1.0,0.05119,175.1,79,6.99,17065.3
282,66.4441,18.94,0,47,1.0,1.0114,1.0,0.04551,176.1,79,6.95,17110.0
283,66.1414,19.07,0,50,1.15,1.0056,1.0,0.04636,176.3,80,6.91,17156.8
284,65.911,19.29,0,47,1.0,1.0057,1.0,0.04692,176.7,81,6.91,17211.6
285,65.6826,19.61,0,41,1.15,1.0059,1.0,0.04762,176.9,82,6.91,17270.7
286,65.2654,19.23,0,43,1.15,1.006,1.0,0.05548,175.9,84,7.07,17329.9
287,64.7854,18.79,0,48,1.15,1.0121,1.0,0.05611,175.4,86,7.2,17387.5
288,64.6446,18.75,0,53,1.15,1.0063,1.0,0.05497,176.7,86,7.3,17441.1
289,64.1071,19.23,0,49,1.0,1.0065,1.0,0.05028,175.9,88,7.22,17486.5
290,63.9097,19.46,0,44,1.0,1.0066,1.0,0.04482,177.1,88,7.09,17532.8
291,63.3865,19.15,0,45,1.15,1.0127,1.0,0.05351,176.1,90,7.15,17579.1
292,62.8632,19.11,0,38,1.15,1.0069,1.0,0.06076,175.2,92,7.35,17629.9
